"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"85E97GXS","journalArticle","2019","Huang, Niu; Yang, Liu; Zhang, Mingyi; Yan, Shufang; Ding, Yuyue; Sun, Panpan; Sun, Xiaohua","Cobalt‐embedded N‐doped carbon arrays derived in situ as trifunctional catalyst toward hydrogen and oxygen evolution, and oxygen reduction","ChemElectroChem","","2196-0216, 2196-0216","10.1002/celc.201901106","https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/celc.201901106","Abstract                            The carbons containing metals coordinated with nitrogen are emerging as the most promising catalysts toward various heterogeneous catalyses. In this paper, such a carbon catalyst is prepared through a chemical vapor deposition (CVD)‐supported precursor pyrolysis. Compared with the direct pyrolysis of polypyrrole@cobalt salt precursor, the incorporation of dicyanodiamide as the CVD source facilitates the diversification and hierarchization of carbon morphology, the reduction of Co particle size, and the increase of the proportion of interfacial Co−N−C and pyridinic‐N. The catalyst is composed of in‐situ‐grown multiple‐morphology carbons (MMCs) with metallic Co particles embedded, where the MMCs are a combination of nano‐particles, ‐rods, and ‐wires, all comprised by small N‐doped carbon nanoflakes. Owing to the combined modulation on morphology configurations and defect states, the Co/MMCs catalyst demonstrates excellent activities toward hydrogen evolution reaction (HER), oxygen evolution reaction (OER), and oxygen reduction reaction (ORR). A half‐wave potential of 0.84 V and low overpotentials of 86 and 180 mV at 10 mA cm               −2               current density for HER and OER are achieved, respectively. Additionally, the catalyst also demonstrates favorable prospects for large‐scale applications in overall water splitting and Zn‐air battery.","2019-09-02","2026-01-06 16:51:44","2026-01-08 04:55:45","2026-01-06 16:51:44","4522-4532","","17","6","","ChemElectroChem","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\FG9MPPQD\Huang 等 - 2019 - Cobalt‐Embedded N‐Doped Carbon Arrays Derived In Situ as Trifunctional Catalyst Toward Hydrogen and.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M63HYTHL","journalArticle","2022","Guangzhi, Yang; Chen, Bo; Zhao, Wenqing; Xu, Minghao; Lu, Yang; Xue, Yuhua; Zhang, Hui-Juan","Nitrogen, sulfur and fluorine tri-doped carbon supporting cobalt nanoparticles for oxygen reduction catalysis","Journal of The Electrochemical Society","","0013-4651, 1945-7111","10.1149/1945-7111/ac5792","https://iopscience.iop.org/article/10.1149/1945-7111/ac5792","Non-precious metal catalysts for oxygen reduction reaction (ORR) are urgently needed in clean energy conversion systems, such as fuel cells and metal-air batteries. Cobalt nanoparticles supported on nitrogen, sulfur and fluorine tri-doped carbon (Co/NSF-C) is a new class of non-precious metal materials, which exhibit ORR catalysis in alkaline media. These catalysts are prepared by pyrolyzing cobalt chloride and melamine sulfuric acid hydrogen fluoride with carbon black in a nitrogen atmosphere at temperatures from 600 °C to 900 °C with Co content from 0 to15wt%. The electrochemical performance of the catalysts shows hat the best temperatures and the best cobalt contents in descending order are 700 °C > 600 °C > 800 °C > 900 °C and 10 wt% ≈ 5 wt% > 15 wt% > 0 wt%, respectively. The catalyst with cobalt content of 10 wt% and prepared at 700 °C (Co/NSF-C700) has a mesopore surface with high heteroatom defect density and a specific surface area of 875 m               2               g               −1               . Co/NSF-C700 exhibits the best ORR catalytic performance with a mainly 4-electron reaction pathway, an ORR peak potential of 0.856 V and the half-wave potential of 0.855 V, as well as a good stability in 0.1 M KOH.","2022-03-01","2026-01-06 16:51:38","2026-01-08 04:55:45","2026-01-06 16:51:38","034501","","3","169","","J. Electrochem. Soc.","","","","","","","","","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\M5WAX5MR\Guangzhi 等 - 2022 - Nitrogen, Sulfur and Fluorine Tri-Doped Carbon Supporting Cobalt Nanoparticles for Oxygen Reduction.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8RC3N8SB","journalArticle","2020","Qi, Defeng; Liu, Yifan; Hu, Min; Peng, Xianyun; Qiu, Yuan; Zhang, Shusheng; Liu, Wei; Li, Hongyi; Hu, Guangzhi; Zhuo, Longchao; Qin, Yongji; He, Jia; Qi, Gaocan; Sun, Jiaqiang; Luo, Jun; Liu, Xijun","Engineering atomic sites via adjacent dual‐metal sub‐nanoclusters for efficient oxygen reduction reaction and zn‐air battery","Small","","1613-6810, 1613-6829","10.1002/smll.202004855","https://onlinelibrary.wiley.com/doi/10.1002/smll.202004855","Abstract                            N‐coordinated transition‐metal materials are crucial alternatives to design cost‐effective, efficient, and highly durable catalysts for electrocatalytic oxygen reduction reaction. Herein, the synthesis of uniformly distributed Cu               −               Zn clusters on porous N‐doped carbon, which are accompanied by Cu/Zn‐N                                x                              single sites, is demonstrated. X‐ray absorption fine structure tests reveal the co‐existence of M               −               N (M               =               Cu or Zn) and M               −               M bonds in the catalyst. The catalyst shows excellent oxygen reduction reaction (ORR) performance in an alkaline medium with a positive half‐wave potential of 0.884 V, a superior kinetic current density of 36.42 mA cm               −2               at 0.85 V, and a Tafel slope of 45 mV dec               −1               , all of which are among the best‐reported results. Furthermore, when employed as an air cathode in Zn‐Air battery, it reveals a high open‐cycle potential of 1.444 V and a peak power density of 164.3 mW cm               −2               . Comprehensive experiments and theoretical calculations approved that the high activity of the catalyst can be attributed to the collaboration of the Cu/Zn‐N               4               sites with CuZn moieties on N‐doped carbons.","2020-12","2026-01-06 16:52:06","2026-01-08 04:55:44","2026-01-06 16:52:06","2004855","","48","16","","Small","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\4ZWKPJK3\Qi 等 - 2020 - Engineering Atomic Sites via Adjacent Dual‐Metal Sub‐Nanoclusters for Efficient Oxygen Reduction Rea.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UDTTR5ZS","journalArticle","2023","Li, Xiyu; Wu, Xingshun; Zhao, Yuan; Lin, Yunxiang; Zhao, Jiahui; Wu, Chuanqiang; Liu, Hengjie; Shan, Lei; Yang, Li; Song, Li; Jiang, Jun","Promoting oxygen reduction reaction by inducing out‐of‐plane polarization in a metal phthalocyanine catalyst","Advanced Materials","","0935-9648, 1521-4095","10.1002/adma.202302467","https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202302467","Abstract                            Metal phthalocyanine (MPc) material with a well‐defined MN               4               moiety offers a platform for catalyzing the oxygen reduction reaction (ORR), while the practical performance is often limited by the insufficient O               2               adsorption due to the planar MN               4               configuration. Here, a design (called Gr‐M               G               ‐O‐M               P               Pc) is proposed, where the metal of MPc (M               P               ) is axially coordinated to a single metal atom in graphene (Gr‐M               G               ) through a bridge‐bonded oxygen atom (O), introducing effective out‐of‐plane polarization to promote O               2               adsorption on MPc. Manipulating the out‐of‐plane polarization charge by varying types of M               P               and M               G               (M               P                = Fe/Co/Ni, M               G                = Ti/V/Cr/Mn/Fe/Co/Ni) in the axial coordination zone of ‐M               G               ‐O‐M               P               ‐ are examined by density functional theory simulations. Among them, the catalyst of Gr‐V‐O‐FePc stands out with the highest calculated O               2               adsorption energy, which is synthesized successfully and verified by systemic X‐ray absorption spectroscopy measurements. Importantly, it delivers a remarkable ORR performance with half‐wave potential of 0.925 V (versus reversible hydrogen electrode) and kinetic current density of 26.7 mA cm               −2               . This thus demonstrates a new and simple way to pursue high catalytic performance by inducing out‐of‐plane polarization in catalysts.","2023-07","2026-01-06 16:52:03","2026-01-08 04:55:44","2026-01-06 16:52:03","2302467","","30","35","","Advanced Materials","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\3ZHXVQIG\Li 等 - 2023 - Promoting Oxygen Reduction Reaction by Inducing Out‐of‐Plane Polarization in a Metal Phthalocyanine.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I5G9TNR7","journalArticle","2024","Cheng, Hengxu; Sun, Haojie; Dai, Meizhen; Li, Yucai; Wang, Jian; Song, Shiwei; Zhang, Dong; Zhao, Depeng","Optimizing the ratio of metallic and single-atom co in CoNC via annealing temperature modulation for enhanced bifunctional oxygen evolution reaction/oxygen reduction reaction activity","Molecules","","1420-3049","10.3390/molecules29235721","https://www.mdpi.com/1420-3049/29/23/5721","Developing low-cost, efficient alternatives to catalysts for bifunctional oxygen electrode catalysis in the oxygen reduction reaction (ORR) and oxygen evolution reaction (OER) is critical for advancing the practical applications of alkaline fuel cells. In this study, Co particles and single atoms co-loaded on nitrogen-doped carbon (CoNC) were synthesized via pyrolysis of a C3N4 and cobalt nitrate mixture at varying temperatures (900, 950, and 1000 °C). The pyrolysis temperature and precursor ratios were found to significantly influence the ORR/OER performance of the resulting catalysts. The optimized CoNC-950 catalyst demonstrated exceptional ORR (E1/2 = 0.85 V) and OER (Ej10 = 320 mV) activities, surpassing commercial Pt/C + RuO2-based devices when used in a rechargeable zinc–air battery. This work presents an effective strategy for designing high-performance non-precious metal bifunctional electrocatalysts for alkaline environments.","2024-12-04","2026-01-06 16:51:52","2026-01-08 04:55:44","2026-01-06 16:51:52","5721","","23","29","","Molecules","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\ELX3V7CE\Cheng 等 - 2024 - Optimizing the Ratio of Metallic and Single-Atom Co in CoNC via Annealing Temperature Modulation for.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2SZWV6PB","journalArticle","2022","Zhao, Kuang‐Min; Liu, Suqin; Li, Yu‐Yang; Wei, Xianli; Ye, Guanying; Zhu, Weiwei; Su, Yuke; Wang, Jue; Liu, Hongtao; He, Zhen; Zhou, Zhi‐You; Sun, Shi‐Gang","Insight into the mechanism of axial ligands regulating the catalytic activity of fe–N<sub>4</sub> sites for oxygen reduction reaction","Advanced Energy Materials","","1614-6832, 1614-6840","10.1002/aenm.202103588","https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202103588","Abstract                            Identifying the actual structure and tuning the catalytic activity of Fe–N               4               ‐based moieties, well‐recognized high‐activity sites in the oxygen reduction reaction (ORR) are challenging problems. Herein, by using poly(iron phthalocyanine) (PFePc) as an Fe–N               4               ‐based model electrocatalyst, a mechanistic insight into the effect of axial ligands on the ORR catalytic activity of Fe–N               4               is provided and it is revealed that the ORR activity of Fe–N               4               sites with OH desorption as a rate‐determining step is related to the energy level gap between the OH p                                x                              p                                y                              and Fe 3, which can be tuned by regulating the field strength of the axial ligands. Thus, PFePc coordinated with a weak‐field ligand I               −               (PFePc‐I) with a low energy level of Fe 3 exhibits high activity evidenced by an ORR half‐wave potential as high as 0.948 V versus RHE. This work develops a novel strategy for tuning the ORR activity of Fe–N               4               and reveals the correlation between the electronic/geometric structure and catalytic activity of Fe–N               4               .","2022-03","2026-01-06 16:52:42","2026-01-08 04:55:44","2026-01-06 16:52:42","2103588","","11","12","","Advanced Energy Materials","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\TG8G7LRD\Zhao 等 - 2022 - Insight into the Mechanism of Axial Ligands Regulating the Catalytic Activity of Fe–N4 Si.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BJPBWHBY","journalArticle","2025","Wang, Ruibo; Xiang, Tingting; Jiang, Min; Wang, Ran; Zhang, Zhengwei; Cheng, Ru; Wang, Yicheng; Guo, Haoran; Chen, Chenglong; Yang, Juan","FeCu bimetallic single-atom catalyst: Empowering highly efficient oxygen reduction kinetics","Journal of The Electrochemical Society","","0013-4651, 1945-7111","10.1149/1945-7111/adc2a6","https://iopscience.iop.org/article/10.1149/1945-7111/adc2a6","Iron and nitrogen co-doped carbon materials (Fe-N-C) have garnered widespread attention owing to their highly active Fe-N               4               sites. Here, we proposed a novel approach for synthesizing bimetallic single-atom catalysts by introducing Cu atoms into Fe-N-C. The resultant Fe-Cu-NC catalyst exhibited a large specific surface area. Moreover, it had a superior half-wave potential of 0.890 V (vs RHE) in alkaline media. Density functional theory calculations disclosed that the introduction of Cu augmented the adsorption capacity of Fe-N               4               active sites concerning oxygen intermediates, thus accelerating the reaction pathway and markedly enhancing the catalytic activity of the oxygen reduction reaction (ORR). When employed as the cathode of a zinc-air battery, the Fe-Cu-NC catalyst manifested superior performance, with a top power density reaching 183.1 mW cm               −2               and a specific capacity reaching 787 mAh g               −1               Zn               . This study put forward a promising methodology to refine and boost the ORR activities of Fe-N-C-based catalysts with atomic dispersion.                        ,              Highlights                                                                A novel Fe-Cu bimetallic single-atom catalyst (Fe-Cu-NC) was synthesized by introducing Cu into Fe-N-C materials, showing a large specific surface area and high catalytic activity for ORR.                                                     The addition of Cu during synthesis enhanced the specific surface area of the catalyst by carbonizing with the ZIF-8 framework, promoting Fe atom infiltration and dispersion, and increasing the density of active sites.                                                                          DFT calculations revealed that Cu introduction enhanced the adsorption of Fe-N                     4                     active sites for oxygen intermediates, reduced the overpotential of the potential-determining step to 0.63 V, and accelerated the ORR reaction pathway.                                                                                             As the cathode of a zinc-air battery, Fe-Cu-NC exhibited excellent performance with an open-circuit voltage of 1.48 V, a maximum power density of 183.1 mW cm                     −2                     , and a specific capacity of 787 mAh g                     −1                     Zn                     , outperforming the Pt/C catalyst.","2025-03-01","2026-01-06 16:52:34","2026-01-08 04:55:44","2026-01-06 16:52:34","036507","","3","172","","J. Electrochem. Soc.","FeCu Bimetallic Single-Atom Catalyst","","","","","","","","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\Q68JSA7R\Wang 等 - 2025 - FeCu Bimetallic Single-Atom Catalyst Empowering Highly Efficient Oxygen Reduction Kinetics.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UYRWXWKF","journalArticle","2025","Zhou, Han; Liu, Heng; Sun, Yanyan; Jiang, Luozhen; Xiao, Jiamin; Zhang, Handong; Xie, Haijiao; Li, Lina; Wang, Shuangyin; Han, Lei","Synergistic effect of single atomic ce sites and CeO<sub>2</sub> nanoparticles for boosting oxygen reduction reaction","Advanced Energy Materials","","1614-6832, 1614-6840","10.1002/aenm.202404689","https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.202404689","Abstract                            Fe‐based single‐atomic catalysts (SACs) are considered the most promising non‐precious oxygen reduction reaction (ORR) catalysts, whereas further development is largely hindered due to the unavoidable Fenton reaction during the ORR process. Herein rare‐metal Ce‐based SACs consisting of single‐atomic Ce sites and CeO               2               nanoparticles are constructed by a facile gas‐phase migration strategy. Theoretical calculation results demonstrate that the synergistic effect of the introduction of CeO               2               and the coordination structure change of single‐atomic sites is beneficial for the decreased energy barrier of the hydrogenation step of               *               OH over the single‐atomic Ce sites, which contributes to the enhanced ORR performance with positive half‐wave potential of 0.88 V in 0.1               m               KOH. Moreover, the assembled zinc‐air battery can deliver a high power density of 107 mW cm               −2               and remarkable long‐term stability of 400 cycles at the current density of 5 mA cm               −2               . This work provides a new insight for the design and construction of rare‐earth‐metal‐based SACs for the ORR.","2025-04","2026-01-06 16:52:31","2026-01-08 04:55:44","2026-01-06 16:52:31","2404689","","14","15","","Advanced Energy Materials","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\I6K67WGD\Zhou 等 - 2025 - Synergistic Effect of Single Atomic Ce Sites and CeO2 Nanoparticles for Boosting Oxygen R.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7845WGCN","journalArticle","2020","Guo, Weibin; Meng, Zihan; Chen, Neng; Li, Hao; Cai, Shichang; Wang, Rui; Tang, Haolin","Co/N co‐doped micro‐/mesoporous carbon nanospheres as efficient oxygen reduction and oxygen evolution reactions electrocatalysts","ChemistrySelect","","2365-6549, 2365-6549","10.1002/slct.202003423","https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/slct.202003423","Abstract                            Developing high efficiency and durability catalysts for the electrocatalytic oxygen reduction reaction (ORR) and oxygen evolution reaction (OER) is fundamental to achieve the large‐scale commercial application of fuel cells and metal‐air batteries. Herein, a series of Co−N doped bi‐functional hierarchical porous electrocatalysts were synthesized using polyvinyl pyrrolidone (PVP) as soft template to assist the Zn/Co bimetal Zeolitic Imidazolate Framework (BMZIF) to form micro‐/mesoporous carbon nanospheres via a convenient one‐step solution synthesis method, followed by pyrolysis to form carbon nanospheres catalysts. The as‐prepared Co/N co‐doped carbon exhibits outstanding performances in the ORR and OER due to the formed hierarchical pores architecture and the high surface area. The catalyst displays superior ORR performance with a high half‐wave potential of 0.89 V, and a remarkable long‐term stability in 0.1 M KOH. In addition, the electrocatalyst elicits a low voltage of 1.72 V under the current density of 10 mA cm               −2               . Moreover, the zinc‐air battery fabricated with P‐CNCo‐3 delivers a power density of 175.1 mW cm               −2               , a high specific capacity of 791 mAh g               −1               and an energy density of 976 Wh kg               −1               at 20 mA cm               −2               .","2020-10-22","2026-01-06 16:52:17","2026-01-08 04:55:44","2026-01-06 16:52:17","12131-12139","","39","5","","ChemistrySelect","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\AFJIMPQJ\Guo 等 - 2020 - CoN Co‐doped Micro‐Mesoporous Carbon Nanospheres as Efficient Oxygen Reduction and Oxygen Evolutio.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JDB7J9EI","journalArticle","2017","Zhu, Hong; Li, Ke; Chen, Minglin; Cao, Hehuan; Wang, Fanghui","A novel metal–organic framework route to embed co nanoparticles into multi-walled carbon nanotubes for effective oxygen reduction in alkaline media","Catalysts","","2073-4344","10.3390/catal7120364","https://www.mdpi.com/2073-4344/7/12/364","Metal–organic framework (MOF) materials can be used as precursors to prepare non-precious metal catalysts (NPMCs) for oxygen reduction reaction (ORR). Herein, we prepared a novel MOF material (denoted as Co-bpdc) and then combined it with multi-walled carbon nanotubes (MWCNTs) to form Co-bpdc/MWCNTs composites. After calcination, the cobalt ions from Co-bpdc were converted into Co nanoparticles, which were distributed in the graphite carbon layers and MWCNTs to form Co-bpdc/MWCNTs. The prepared catalysts were characterized by TEM (Transmission electron microscopy), XRD (X-ray diffraction), XPS (X-ray photoelectron spectroscopy), BET (Brunauer–Emmett–Teller), and Raman spectroscopy. The electrocatalytic activity was measured by using rotating disk electrode (RDE) voltammetry. The catalysts showed higher ORR catalytic activity than the commercial Pt/C catalyst in alkaline solution. Co-bpdc/MWCNTs-100 showed the highest ORR catalytic activity, with an initial reduction potential and half-wave potential reaching 0.99 V and 0.92 V, respectively. The prepared catalysts also showed superior stability and followed the 4-electron pathway ORR process in alkaline solution.","2017-11-27","2026-01-06 16:52:45","2026-01-08 04:55:44","2026-01-06 16:52:45","364","","12","7","","Catalysts","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\SUBRQU87\Zhu 等 - 2017 - A Novel Metal–Organic Framework Route to Embed Co Nanoparticles into Multi-Walled Carbon Nanotubes f.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BU8U8NPL","journalArticle","2019","Woo, Jinwoo; Sa, Young Jin; Joo, Sang Hoon","Generalized silica-coating-mediated synthesis toward enhancing the catalytic activity of fe−N/C oxygen reduction electrocatalysts","ECS Meeting Abstracts","","2151-2043","10.1149/MA2019-02/36/1654","https://iopscience.iop.org/article/10.1149/MA2019-02/36/1654","Iron and nitrogen codoped carbon (Fe−N/C) catalysts have emerged as promising substitutes for the Pt-based catalysts for the oxygen reduction reaction (ORR) in polymer electrolyte fuel cells, owing to their high ORR activity among nonprecious metal catalysts. This high ORR activity originates from the atomically dispersed Fe coordinated with nitrogen atoms (Fe−N               x               site). However, the rational design that can create abundant active Fe−N               x               site remains an important challenge. In this work, we demonstrate that a silica-coating-mediated synthetic strategy enables the preparation of Fe−N/C catalysts enriched with active Fe−N                                x                              sites while mitigating the formation of less active Fe and Fe               3               C species. The silica coating-mediated strategy was generally applicable to various types of Fe and N precursors, including iron porphyrin, iron acetate/1,10-phenanthroline, and iron chloride/polyaniline. This strategy was also effective in the preparation of Fe−N/C catalysts with various carbon supports and with a wide range of Fe contents and pyrolysis temperatures. The strategy could be further extended to S- or P-doped Fe−N/C catalysts, in which the formation of inactive FeS and Fe               2               P species was suppressed. Significantly, the S-doped Fe−N/C catalyst exhibited very high ORR activity with half-wave potential at 0.91 V (vs. RHE) in alkaline media. In anion-exchange membrane fuel cell tests, the S-doped Fe−N/C based cathode showed a current density of 977 mA cm               −2               at 0.6 V, which is the highest performance among reported AMEFCs with NPMC-based cathodes. The S-doped Fe−N/C-based cathode also demonstrated promising volumetric current density in an acidic proton exchange membrane fuel cell. Thus, the silica-coating-mediated strategy is generally effective in preparing atomically dispersed catalytic entities and may be applicable to other catalytic reactions whereby atomically dispersed catalysts exhibit high catalytic activities.","2019-09-01","2026-01-06 16:52:26","2026-01-08 04:55:44","2026-01-06 16:52:26","1654-1654","","36","MA2019-02","","Meet. Abstr.","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7J5S5UVA","journalArticle","2023","Soto, Joesene J.; Abruna, Hector","From synthesis to application: Ni<sub>3</sub> fe N as oxygen reduction electrocatalyst in anion exchange membrane fuel cells","ECS Meeting Abstracts","","2151-2043","10.1149/MA2023-02412039mtgabs","https://iopscience.iop.org/article/10.1149/MA2023-02412039mtgabs","Catalysis has played a crucial role in advancing and commercializing energy conversion technologies. It is essential to identify abundant, active, and stable materials to enable the reliable and cost-efficient use of catalysts in renewable technologies such as fuel cells (FCs) and electrolyzers. Suitable candidates, like nonprecious metals, can be found in the transition metals' first row, where materials like bimetallics, metal oxides, and metal nitrides can be obtained. Recently, these materials have shown high activity toward the Oxygen Reduction Reaction (ORR) and the Oxygen Evolution Reaction (OER) in an alkaline medium, which can be related to good performance in FCs and electrolyzers. However, most of the studies do not go further than half-cell reactions. In this study, we explored the synthesis of a metal nitride, Ni               3               FeN, and its application as a cathode material in hydrogen fuel Anion Exchange Membrane Fuel Cells (AEMFC). A one-step ammonolysis synthesis was done to obtain Ni               3               FeN supported on carbon. Various metal loadings were synthesized with nanoparticles sizes of 7 ± 2 nm and 10 ± 4 nm for 40% and 60%, respectively, revealed with Transmission Electron Microscopy (TEM). High-resolution Scanning Transmission Electron Microscopy (STEM) images and Energy Dispersive X-ray (EDX) mapping analysis revealed a metal nitride core and a metal oxide shell of ca. 3 nm. The bulk electronic structure was further evaluated using X-ray Absorption Spectroscopy (XAS), where the EXAFS modeling suggests a bulk nitride electronic structure. Consequently, cyclic voltammetry (CV) was used to investigate the electrochemical properties and ORR performance of the Ni               3               FeN catalyst in 1 M KOH. The catalyst exhibited a stable electrochemical structure with a slight decrease in E               1/2               of 10 mV (from 0.85 V to 0.84 V) during a 100 K ORR accelerated durability test (ADT). In addition, Levich and Rotating Ring Disk Electrode (RRDE) analyses showed that the number of electrons transferred during the ORR was consistent with a 4-electron pathway. Furthermore, the Ni               3               FeN catalyst was tested as the cathode in an AEMFC, obtaining a power density output of 400 mW/cm               2               , highlighting its potential for alkaline medium fuel cell applications.","2023-12-22","2026-01-06 16:52:22","2026-01-08 04:55:44","2026-01-06 16:52:22","2039-2039","","41","MA2023-02","","Meet. Abstr.","From Synthesis to Application","","","","","","","","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z6QVTLJA","journalArticle","2017","Song, Li; Wang, Tao; Ma, Yiou; Xue, Hairong; Guo, Hu; Fan, Xiaoli; Xia, Wei; Gong, Hao; He, Jianping","Functional species encapsulated in nitrogen‐doped porous carbon as a highly efficient catalyst for the oxygen reduction reaction","Chemistry – A European Journal","","0947-6539, 1521-3765","10.1002/chem.201605026","https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/chem.201605026","Abstract             The scarcity, high cost, and poor stability of precious metal‐based electrocatalysts have stimulated the development of novel non‐precious metal catalysts for the oxygen reduction reaction (ORR) for use in fuel cells and metal–air batteries. Here, we fabricated in situ a hybrid material (Co‐W‐C/N) with functional species (tungsten carbide and cobalt nanoparticles) encapsulated in an N‐doped porous carbon framework, through a facile multi‐constituent co‐assembly method combined with subsequent annealing treatment. The unique structure favors the anchoring active nanoparticles and facilitates mass transfer steps. The homogenously distributed carbide nanoparticles and adjacent Co‐N‐C sites lead to the electrocatalytic synergism for the ORR. The existence of Co and W can promote the graphitization of the carbon matrix. Benefiting from its structural and material superiority, the Co‐W‐C/N electrocatalyst exhibits excellent electrocatalytic activity (with a half‐wave potential of 0.774 V vs. reversible hydrogen electrode (RHE)), high stability (96.3 % of the initial current remaining after 9000 s of continuous operation), and good immunity against methanol in alkaline media.","2017-03-08","2026-01-06 16:52:12","2026-01-08 04:55:44","2026-01-06 16:52:12","3398-3405","","14","23","","Chemistry A European J","","","","","","","","en","http://onlinelibrary.wiley.com/termsAndConditions#vor","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\H7KGQJW2\Song 等 - 2017 - Functional Species Encapsulated in Nitrogen‐Doped Porous Carbon as a Highly Efficient Catalyst for t.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
