"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"WKUEJH3K","journalArticle","2022","Lu, Bingzhang; Liu, Qiming; Wang, Chunyang; Masood, Zaheer; Morris, David J.; Nichols, Forrest; Mercado, Rene; Zhang, Peng; Ge, Qingfeng; Xin, Huolin L.; Chen, Shaowei","Ultrafast preparation of nonequilibrium FeNi spinels by magnetic induction heating for unprecedented oxygen evolution electrocatalysis","Research","","2639-5274","10.34133/2022/9756983","https://spj.science.org/doi/10.34133/2022/9756983","Carbon-supported nanocomposites are attracting particular attention as high-performance, low-cost electrocatalysts for electrochemical water splitting. These are mostly prepared by pyrolysis and hydrothermal procedures that are time-consuming (from hours to days) and typically difficult to produce a nonequilibrium phase. Herein, for the first time ever, we exploit magnetic induction heating-quenching for ultrafast production of carbon-FeNi spinel oxide nanocomposites (within seconds), which exhibit an unprecedentedly high performance towards oxygen evolution reaction (OER), with an ultralow overpotential of only +260 mV to reach the high current density of 100 mA cm               -2               . Experimental and theoretical studies show that the rapid heating and quenching process (ca. 10               3               K s               -1               ) impedes the Ni and Fe phase segregation and produces a Cl-rich surface, both contributing to the remarkable catalytic activity. Results from this study highlight the unique advantage of ultrafast heating/quenching in the structural engineering of functional nanocomposites to achieve high electrocatalytic performance towards important electrochemical reactions.","2022-01","2026-01-07 15:50:58","2026-01-08 04:53:31","2026-01-07 15:50:58","2022/9756983","","","2022","","Research","","","","","","","","en","http://creativecommons.org/licenses/by/4.0/","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\S745B5IE\Lu 等 - 2022 - Ultrafast Preparation of Nonequilibrium FeNi Spinels by Magnetic Induction Heating for Unprecedented.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8VW7J5P4","journalArticle","2023","Kuang, Jianren; Li, Zhi; Li, Weiqiang; Chen, Changdong; La, Ming; Hao, Yajuan","Achieving high activity and long-term stability towards oxygen evolution in acid by phase coupling between CeO2-ir","Materials","","1996-1944","10.3390/ma16217000","https://www.mdpi.com/1996-1944/16/21/7000","The development of efficient and stable catalysts with high mass activity is crucial for acidic oxygen evolution reaction (OER). In this study, CeO2-Ir heterojunctions supported on carbon nanotubes (CeO2-Ir/CNTs) are synthesized using a solvothermal method based on the heterostructure strategy. CeO2-Ir/CNTs demonstrate remarkable effectiveness as catalysts for acidic OER, achieving 10.0 mA cm−2 at a low overpotential of only 262.9 mV and maintaining stability over 60.0 h. Notably, despite using an Ir dosage 15.3 times lower than that of c-IrO2, CeO2-Ir/CNTs exhibit a very high mass activity (2542.3 A gIr−1@1.53 V), which is 58.8 times higher than that of c-IrO2. When applied to acidic water electrolyzes, CeO2-Ir/CNTs display a prosperous potential for application as anodic catalysts. X-ray photoelectron spectrometer (XPS) analysis reveals that the chemical environment of Ir nanoparticles (NP) can be effectively modulated through coupling with CeO2. This modulation is believed to be the key factor contributing to the excellent OER catalytic activity and stability observed in CeO2-Ir/CNTs.","2023-11-01","2026-01-07 15:50:55","2026-01-08 04:53:31","2026-01-07 15:50:55","7000","","21","16","","Materials","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\NQGS96DE\Kuang 等 - 2023 - Achieving High Activity and Long-Term Stability towards Oxygen Evolution in Acid by Phase Coupling b.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T9JXGPY3","journalArticle","2024","Shi, Runchuan; Feng, Shihao; Fu, Zhaoming; Yang, Zongxian; Zhang, Xilin","A theoretical study on the enhanced oxygen evolution performance of NiN<sub>4</sub> -graphene by ni nanoclusters","Journal of Physics D: Applied Physics","","0022-3727, 1361-6463","10.1088/1361-6463/ad297c","https://iopscience.iop.org/article/10.1088/1361-6463/ad297c","Abstract                            Isolated metal-coordinated nitrogen embedded carbon (M–N–C) materials are potential alternatives to noble catalysts for oxygen evolution reaction (OER), and the activity of metal centers can be further modulated by adjusting the coordination environment. Recently, experimental studies have shown that the aggregation of metal atoms into small clusters or particles is inevitable during the high temperature pyrolysis, while the influences of metal clusters on the OER activity of single metal atoms in M–N–C are unclear. Herein, taking Ni-based single atom as examples, the interaction characters of NiN               4               doped graphene (NiN               4               -graphene) with different Ni clusters were studied. The modulation effects of Ni clusters to the NiN               4               -graphene were systematically investigated from the geometric configurations, electronic structures, and the OER activity of the Ni single atom. It was found that the OER performance of NiN               4               -graphene can be remarkably improved through the addition of Ni clusters, and the lowest overpotential of 0.43 V is achieved on NiN               4               -graphene with the modification of Ni               13               cluster, which is smaller than that of 0.69 V on NiN               4               -graphene. Electronic properties calculations showed that the charge transfer from Ni clusters to NiN               4               -graphene will alter the density of states of Ni single atom near the Fermi level, which promotes the charge transfer from NiN               4               -graphene to oxygen containing products and optimizes the adsorption strength of oxygen intermediate to close to the ideal adsorption free energy of 2.46 eV by enhancing the hybridization interaction between the O-p orbitals and the Ni-                                d                 xz                              , Ni-                                d                 yz                              orbitals, and finally leading to an enhanced OER activity. The current findings highlight the important role of metal clusters on improving the catalytic performance of M–N–C materials, which benefits for the rational design of M–N–C catalysts with high catalytic activity.","2024-05-17","2026-01-07 15:51:29","2026-01-08 04:53:31","2026-01-07 15:51:29","205301","","20","57","","J. Phys. D: Appl. Phys.","","","","","","","","","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\DJDSLLCE\Shi 等 - 2024 - A theoretical study on the enhanced oxygen evolution performance of NiN4 -graphene by Ni.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BKCWSG9B","journalArticle","2024","Wang, Qiyou; Gong, Yujie; Zi, Xin; Gan, Lei; Pensa, Evangelina; Liu, Yuxiang; Xiao, Yusen; Li, Hongmei; Liu, Kang; Fu, Junwei; Liu, Jun; Stefancu, Andrei; Cai, Chao; Chen, Shanyong; Zhang, Shiguo; Lu, Ying‐Rui; Chan, Ting‐Shan; Ma, Chao; Cao, Xueying; Cortés, Emiliano; Liu, Min","Coupling nano and atomic electric field confinement for robust alkaline oxygen evolution","Angewandte Chemie","","0044-8249, 1521-3757","10.1002/ange.202405438","https://onlinelibrary.wiley.com/doi/10.1002/ange.202405438","Abstract                            The alkaline oxygen evolution reaction (OER) is a promising avenue for producing clean fuels and storing intermittent energy. However, challenges such as excessive OH               −               consumption and strong adsorption of oxygen‐containing intermediates hinder the development of alkaline OER. In this study, we propose a cooperative strategy by leveraging both nano‐scale and atomically local electric fields for alkaline OER, demonstrated through the synthesis of Mn single atom doped CoP nanoneedles (Mn SA‐CoP NNs). Finite element method simulations and density functional theory calculations predict that the nano‐scale local electric field enriches OH               −               around the catalyst surface, while the atomically local electric field improves *O desorption. Experimental validation using in situ attenuated total reflection infrared and Raman spectroscopy confirms the effectiveness of the nano‐scale and atomically electric fields. Mn SA‐CoP NNs exhibit an ultra‐low overpotential of 189 mV at 10 mA cm               −2               and stable operation over 100 hours at ~100 mA cm               −2               during alkaline OER. This innovative strategy provides new insights for enhancing catalyst performance in energy conversion reactions.","2024-07-08","2026-01-07 15:51:38","2026-01-08 04:53:31","2026-01-07 15:51:38","e202405438","","28","136","","Angewandte Chemie","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\7G92MG66\Wang 等 - 2024 - Coupling Nano and Atomic Electric Field Confinement for Robust Alkaline Oxygen Evolution.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NGTILQRD","journalArticle","2023","An, Li; Zhang, Hong; Zhu, Jiamin; Xi, Shibo; Huang, Bolong; Sun, Mingzi; Peng, Yong; Xi, Pinxian; Yan, Chun‐Hua","Balancing activity and stability in spinel cobalt oxides through geometrical sites occupation towards efficient electrocatalytic oxygen evolution","Angewandte Chemie","","0044-8249, 1521-3757","10.1002/ange.202214600","https://onlinelibrary.wiley.com/doi/10.1002/ange.202214600","Abstract                            Designing active and stable oxygen evolution reaction (OER) catalysts are vitally important to various energy conversion devices. Herein, we introduce elements Ni and Mn into (Co)               tet               (Co               2               )               oct               O               4               nanosheets (NSs) at fixed geometrical sites, including Mn               oct               , Ni               oct               , and Ni               tet               , to optimize the initial geometrical structure and modulate the CoCo               2               O               4               surface from oxygen‐excess to oxygen‐deficiency. The pristine (Ni,Mn)‐(Co)               tet               (Co               2               )               oct               O               4               NSs shows excellent OER activity with an overpotential of 281.6 mV at a current density of 10 mA cm               −2               . Moreover, without damaging their initial activity, the activated (Act)‐(Ni,Mn)‐(Co)               tet               (Co               2               )               oct               O               4               NSs after surface reconstruction exhibit long‐term stability of 100 h under 10 mA cm               −2               , 50 mA cm               −2               , or even 100 mA cm               −2               . The optimal balance between electroactivity and stability leads to remarkable OER performances, providing a pivotal guideline for designing ideal electrocatalysts and inspiring more works to focus on the dynamic change of each occupation site component.","2023-01-16","2026-01-07 15:51:59","2026-01-08 04:53:30","2026-01-07 15:51:59","e202214600","","3","135","","Angewandte Chemie","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\J327U7AM\An 等 - 2023 - Balancing Activity and Stability in Spinel Cobalt Oxides through Geometrical Sites Occupation toward.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L8THM2YI","journalArticle","2025","Liu, Hangning; Liu, Xinghang; Sun, Anbang; Xuan, Cuijuan; Ma, Yingjun; Zhang, Zixuan; Li, Hui; Wu, Zexing; Ma, Tianyi; Wang, Jie","Enhancing oxygen evolution electrocatalysis in heazlewoodite: Unveiling the critical role of entropy levels and surface reconstruction","Advanced Materials","","0935-9648, 1521-4095","10.1002/adma.202501186","https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202501186","Abstract                            Entropy engineering has proven effective in enhancing catalyst electrochemical properties, particularly for the oxygen evolution reaction (OER). Challenges persist, however, in modulating entropy and understanding the dynamic reconfiguration of high‐entropy sulfides during OER. In this study, an innovative in situ corrosion method is introduced to convert low‐valent nickel on a nickel foam substrate into high‐entropy heazlewoodite (HES/NF), significantly boosting OER performance. By synthesizing a series of low‐, medium‐, and high‐entropy heazlewoodites, the intrinsic factors influence catalyst surface evolution and electrocatalytic activity is systematically explored. Employing a combination of in situ and ex situ characterization techniques, it is observed that HES/NF dynamically transforms into a stable hydroxide oxide (MOOH)‐sulfide composite under OER conditions. This transition, coupled with lattice distortion, optimizes the electrostatic potential distribution, ensuring superior catalytic activity and preventing surface sulfide deactivation through the formation of stable HES‐MOOH species. This synergy enables HES/NF to achieve remarkably low overpotentials: 172.0 mV at 100.0 mA cm               −2               and 229.0 mV at an extreme current density of 300.0 mA cm               −2               . When paired with a Pt/C cathode, HES/NF exhibits rapid kinetics, outstanding stability, and exceptional water‐splitting performance. The scalable, cost‐effective approach paves the way for advanced electrocatalyst design, promising breakthroughs in energy storage and conversion technologies.","2025-05","2026-01-07 15:51:43","2026-01-08 04:53:30","2026-01-07 15:51:43","2501186","","21","37","","Advanced Materials","Enhancing Oxygen Evolution Electrocatalysis in Heazlewoodite","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\QIJARQIG\Liu 等 - 2025 - Enhancing Oxygen Evolution Electrocatalysis in Heazlewoodite Unveiling the Critical Role of Entropy.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UZG9R9S8","journalArticle","2022","Fan, Jianfeng; Du, Xiaoqiang","Role of ce in the enhanced performance of the water oxidation reaction and urea oxidation reaction for NiFe layered double hydroxides","Dalton Transactions","","1477-9226, 1477-9234","10.1039/D2DT00862A","https://xlink.rsc.org/?DOI=D2DT00862A","The Ce(OH)               3               @NiFe LDH material exhibits superior electrocatalytic performance for the water oxidation reaction (at an overpotential of 220 mV@10 mA cm               −2               ) and urea oxidation reaction (at an potential of 1.40 V@10 mA cm               −2               ).                        ,                             Atomic doping and surface engineering are regarded as a promising method for improving their electrochemistry performance toward the water oxidation reaction and urea oxidation reaction (UOR) for layered double hydroxides (LDHs) containing low cost transition metals. However, the mechanism of how foreign ion doping and interface construction enhance catalytic activity remains unclear. In this work, NiFe LDH is reported as an example where Ce (Ce-NiFe LDH) is doped or the interface is constructed with Ce(OH)               3               (Ce(OH)               3               @NiFe LDH), and water oxidation and urea oxidation reaction are used as probe reactions. The Ce(OH)               3               @NiFe LDH material shows superior electrocatalytic performance for the water oxidation reaction (at an overpotential of 220 mV@10 mA cm               −2               ) and urea oxidation reaction (at a potential of 1.40 V@10 mA cm               −2               ), which is one of the best electrocatalytic performances reported so far. After a long time of stability testing, it was found that the catalytic current had significant attenuation, and further characterization showed that the surface of the electrode would be oxidized to oxyhydroxide, which is the true active species. The experimental results demonstrate that foreign Ce and Fe atom doping and interface construction improve the exposure of active centres, enhance the electron transfer rate and reduce the impedance of the NiFe LDH material. It is worth noting that this work provides new ideas for designing efficient, stable and environmentally friendly catalysts for water splitting and urea oxidation by means of doping and interface construction.","2022","2026-01-07 15:52:07","2026-01-08 04:53:30","2026-01-07 15:52:07","8240-8248","","21","51","","Dalton Trans.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\ABU9RWTS\Fan和Du - 2022 - Role of Ce in the enhanced performance of the water oxidation reaction and urea oxidation reaction f.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EWIJWQQL","journalArticle","2025","Wang, Ling‐Xian; Yuan, Cheng‐Zong; Li, Cong‐Hui; Zhang, Yu‐Ru; Wu, Fuling; Xin, Lei; Wang, Zheping; Yang, Huan; Shi, Xianxian; Zhang, Xiaomeng; Hui, Kwun Nam; Ye, Shufeng; Chen, Yunfa","Interfacial built‐in electric field and interatomic charge transfer synergistically boosting oxygen evolution on CeO<sub>2</sub> /ce‐Co<sub>3</sub> O<sub>4</sub> electrocatalyst","Advanced Functional Materials","","1616-301X, 1616-3028","10.1002/adfm.202502122","https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202502122","Abstract                            Boosting oxygen evolution reaction (OER) performances of transition metal‐based electrocatalysts via charge localization regulation is an effective strategy to reduce the cost of hydrogen production through water electrolysis, but still remains great challenging. Herein, a CeO               2               /Ce‐Co               3               O               4               OER electrocatalyst decorated with CeO               2               nanoparticles and Ce single atoms has been fabricated using one deposition and calcination method. The as‐obtained heterojunction structure of CeO               2               /Ce‐Co               3               O               4               triggers interfacial built‐in electric field and as‐introduced Ce single atoms induce the charge transfer in Co‐O‐Ce configurations, thus tremendously tuning the electron localization of the Co sites. As expected, the CeO               2               /Ce‐Co               3               O               4               catalyst exhibits superior performances toward OER in alkaline condition, achieving a current density of 10 mA cm               −2               at an overpotential of only 216 mV, and demonstrating outstanding long‐term stability for 100 h. Density functional theory and in‐situ spectroscopic results confirm that the co‐existence of heterojunction structure and single atom doping can contribute to electron localization and d band centers upshift of Co sites, thereby leading to the increased adsorption energy, lowered reaction barrier, and more proportion of lattice oxygen mechanism pathway. This work reveals the application and perspective of regulating spinel electronic structures via interfacial built‐in electric field and interatomic charge transfer for large‐scale OER applications.","2025-10","2026-01-07 15:51:51","2026-01-08 04:53:30","2026-01-07 15:51:51","2502122","","44","35","","Adv Funct Materials","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\TELS2S2U\Wang 等 - 2025 - Interfacial Built‐In Electric Field and Interatomic Charge Transfer Synergistically Boosting Oxygen.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IVT97KA2","journalArticle","2023","Yao, Hu; Zheng, Yinan; Yue, Siliang; Hu, Songjie; Yuan, Wenyu; Guo, Xiaohui","B-site substitution in NaCo<sub> 1−2 <i>x</i> </sub> fe<sub> <i>x</i> </sub> ni<sub> <i>x</i> </sub> F<sub>3</sub> perovskites for efficient oxygen evolution","Inorganic Chemistry Frontiers","","2052-1553","10.1039/D2QI02275C","https://xlink.rsc.org/?DOI=D2QI02275C","A series of perovskite fluoride NaCo                                1−2                 x                              Fe                                x                              Ni                                x                              F               3               can be fabricated               via               a simple hydrothermal process. The prepared NaCo               0.4               Fe               0.3               Ni               0.3               F               3               exhibits a low overpotential of 265 mV at 10 mA cm               −2               and outstanding cycling stability for OER.                        ,                             The oxygen evolution reaction (OER) has slow chemical dynamics in the electrochemical decomposition of water. Herein, we demonstrate that B-site substitution engineering on ABF               3               is an efficient strategy to boost the OER activity due to the modified electronic structure. A series of perovskite fluorides with the formula NaCo                                1−2                 x                              Fe                                x                              Ni                                x                              F               3               were fabricated               via               a simple hydrothermal process, in which Co was partially substituted by both Fe and Ni. The optimized perovskite fluoride exhibited a low overpotential of 265 mV at a current density of 10 mA cm               −2               and outstanding electrochemical stability after 100 h continuous electrocatalysis for the OER. These results are superior to the state-of-the-art perovskite-based OER catalysts. The X-ray photoelectron spectroscopy (XPS) and X-ray absorption fine structure (XAFS) results showed that the dual-substitution of Fe and Ni atoms not only produced higher valence Co               3+               ions but also generated the more active species Fe               3+               . In addition, the produced metal oxyhydroxides (MOOH, M = Co, Fe, Ni) on the catalyst surface during OER activation could contribute both excellent catalytic activity and ultralong stability.","2023","2026-01-07 15:52:15","2026-01-08 04:53:29","2026-01-07 15:52:15","804-814","","3","10","","Inorg. Chem. Front.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\WTCGZY3U\Yao 等 - 2023 - B-site substitution in NaCo 1−2 x  Fe x  Ni x .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WFMYQDEQ","journalArticle","2017","Samanta, Arpan; Raj, C. Retna","Oxygen electrocatalyst based on non-precious bifunctional hybrid material","ECS Meeting Abstracts","","2151-2043","10.1149/MA2017-01/7/582","https://iopscience.iop.org/article/10.1149/MA2017-01/7/582","Synthesis of new functional materials for the development of energy conversion and storage devices like fuel cells, metal-air batteries received significant interest in the last decade. The limited availability of traditional fossil fuel demands renewable energy resources. The electrochemical oxygen reduction and oxygen evolution reaction are the key processes in energy conversion and storage devices like metal-air batteries. The development of rechargeable metal-air batteries requires efficient bifunctional electrocatalyst for oxygen reduction reaction (ORR) and oxygen evolution reaction (OER). Traditionally, Pt-, Ru- and Ir-based materials have been used for ORR and OER.               1               The large overpotential due to the slow electron transfer kinetics, high cost and the electrochemical instability of these traditional precious metal-based electrocatalysts demands for active non-precious bifunctional catalysts. Moreover, the use of these traditional catalysts as an oxygen electrode is limited as they are not able to catalyse both the ORR and OER simultaneously. In the recent past, the oxides of transition metals such as Co, Mn, etc. including mixed valence spinel and perovskites have been proposed as alternate catalyst for these reactions.               2               However, the poor electronic conductivity and the recyclability of these oxides limits their potential application.               3               Recently, the hybrid electrocatalyst based on carbon and transition metal catalyst is emergingfor ORR and OER reactions.               4                                         Our group is interested in the development of new functional materials for fuel cell and supercapacitor applications.               2a,5               In continuation of our earlier efforts, herein we demonstrate the synthesis of two types of low-cost transition metal (Co, Fe) based hybrid bifunctional electrocatalyst. The two catalysts cobalt and nitrogen dual-doped carbon (Co-N-C) and reduced graphene oxide-CoFe (rGO-CoFe) were synthesized by chemical method followed by thermal annealing at an optimized temperature. The Co-N-C catalyst was obtained from cobalt tetra-aza macrocycle (Co-TET-A) whereas the rGO-CoFe catalyst was synthesized from multimetal complex, cobalt hexacyanoferrate. Both the catalysts were characterized by analytical techniques including XPS, TEM and XRD. The electrocatalytic response towards ORR and OER was evaluated by hydrodynamic voltammetry. The Co-N-C and rGO-CoFe catalysts show the limiting current density of -4.37 mA/cm               2               and -5.58 mA/cm               2               , respectively and both the catalysts promote the 4-electron pathway for the reduction of oxygen. The OER activity was evaluated by measuring the overpotential at which 10 mA/cm               2               current density was observed. Interestingly both Co-N-C and rGO-CoFe catalysts show the benchmark current density of 10 mA/cm               2               at a low overpotential of 0.28 V and 0.22 V, respectively. The overall oxygen electrode activities were evaluated by calculating the difference in potential (ΔE) between the OER current density at 10 mA/cm               2               and the ORR current density at −3 mA/cm               2               . We could achieve a ΔE of 0.92 V and 0.82 V on Co-N-C and rGO-CoFe catalyst respectively, confirming the efficient bifunctional activity of these catalysts. It is demonstrated that the synergistic effect between the metal and carbon and the porous nature of the catalysts plays an important role in the bifunctional activity. The detailed synthetic and bifunctional activity will be discussed.                                                                                   References:                                         1 (a) S. Ghosh, C. R. Raj,               J. Phys. Chem. C               , 2010,               114               , 10843-10849. (b) J. Wu, H. Yang,               Acc. Chem. Res.               , 2013,               46               , 1848-1857. (c) L. Yuan, Z. Yana, L. Jiang, E. Wang, S. Wang, G. Sun,               J. Energy Chem               . 2016,               25               , 805-810.                                         2 (a) S. Bag, K. Roy, C. S. Gopinath, C. R. Raj, ACS Appl. Mater. Interfaces, 2014,               6               , 2692–2699. (b) Y. Liang, Y. Li, H. Wang, J. Zhou, J. Wang, T. Regier, H. Dai,               Nat. Mater.               , 2011,               10               , 780–786. (c) A. C. C. Tseung, H. L. Bevan,               J. Electroanal. Chem.               , 1973,                              45               , 429-438. (d) M. D. Koninck, S. C. Poirier, B. Marsan,               J. Electrochem. Soc.               , 2006,               153               , 2103-2110.                                         3 W. Bian, Z. Yang, P. Strasser, R. Yang,               J. Power Sources               , 2014,               250               , 196-203.                                         4 (a) G. Wu, K. L. More, C. M. Johnston, P. Zelenay,               Science               , 2011,               332               , 443–447. (b) D. U. Lee, P. Xu, Z. P. Cano, A. G. Kashkooli, M. G. Park, Z. Chen,               J. Mater.               Chem. A               , 2016,               4               , 7107-7134. (c) S. Gupta, L. Qiao, S. Zhao, H. Xu, Y. Lin, S. V. Devaguptapu, X. Wang, M. T. Swihart, G. Wu,               Adv. Energy Mater.               ,                              2016,               6               , 1601198.                                         5 (a) S. Ghosh, S. Mondal, C. R. Raj               ,               J. Mater. Chem. A               ,               2014,               2               , 2233-2239. (b) S. Bag, C. R. Raj               ,               J. Mater. Chem. A               ,               2014,               2               , 17848-17856.                                                                                                                Figure 1","2017-04-15","2026-01-07 15:52:28","2026-01-08 04:53:29","2026-01-07 15:52:28","582-582","","7","MA2017-01","","Meet. Abstr.","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R4YBZT3J","journalArticle","2017","Masa, Justus; Sinev, Ilya; Mistry, Hemma; Ventosa, Edgar; De La Mata, Maria; Arbiol, Jordi; Muhler, Martin; Roldan Cuenya, Beatriz; Schuhmann, Wolfgang","Ultrathin high surface area nickel boride (ni <i><sub>x</sub> </i> B) nanosheets as highly efficient electrocatalyst for oxygen evolution","Advanced Energy Materials","","1614-6832, 1614-6840","10.1002/aenm.201700381","https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.201700381","The overriding obstacle to mass production of hydrogen from water as the premium fuel for powering our planet is the frustratingly slow kinetics of the oxygen evolution reaction (OER). Additionally, inadequate understanding of the key barriers of the OER is a hindrance to insightful design of advanced OER catalysts. This study presents ultrathin amorphous high‐surface area nickel boride (Ni                                x                              B) nanosheets as a low‐cost, very efficient and stable catalyst for the OER for electrochemical water splitting. The catalyst affords 10 mA cm               −2               at 0.38 V overpotential during OER in 1.0               m               KOH, reducing to only 0.28 V at 20 mA cm               −2               when supported on nickel foam, which ranks it among the best reported nonprecious catalysts for oxygen evolution. Operando X‐ray absorption fine‐structure spectroscopy measurements reveal prevalence of NiOOH, as well as Ni‐B under OER conditions, owing to a Ni‐B core@nickel oxyhydroxide shell (Ni‐B@NiO                                x                              H) structure, and increase in disorder of the NiO                                x                              H layer, thus revealing important insight into the transient states of the catalyst during oxygen evolution.","2017-09","2026-01-07 15:52:25","2026-01-08 04:53:29","2026-01-07 15:52:25","1700381","","17","7","","Advanced Energy Materials","","","","","","","","en","http://onlinelibrary.wiley.com/termsAndConditions#am","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\KGBLGZ4I\Masa 等 - 2017 - Ultrathin High Surface Area Nickel Boride (Ni x  B) Nanosheets as Highly Efficient.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TE3D65QM","journalArticle","2022","Zhang, Wang; Xu, Chen‐Hui; Zheng, Han; Li, Rui; Zhou, Kun","Oxygen‐rich cobalt–nitrogen–carbon porous nanosheets for bifunctional oxygen electrocatalysis","Advanced Functional Materials","","1616-301X, 1616-3028","10.1002/adfm.202200763","https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202200763","Abstract                            Metal–nitrogen–carbon (M–N–C) materials have attracted much interest in bifunctional oxygen‐involving electrocatalysis for rechargeable Zn–air batteries. Such M–N–C electrocatalysts with M–N                                x                              sites show good activity for the oxygen reduction reaction (ORR) but moderate activity for the oxygen evolution reaction (OER). Herein, an oxygen‐rich M–N–C material (O–Co–N/C) with a highly porous nanosheet structure is reported as a bifunctional oxygen electrocatalyst, which is prepared by the direct pyrolysis of ultrathin CoO nanosheets decorated with zeolitic imidazolate framework‐8 nanoparticles under an inert atmosphere. Particularly, Co nanoparticles in the O–Co–N/C electrocatalyst contain both Co–N                                x                              and Co–O                                x                              coordination environments to provide intrinsic active sites for the ORR and OER, respectively. Furthermore, electrochemical studies show that the O–Co–N/C catalyst retains comparable ORR activity to common M–N–C materials with a half‐wave potential of 0.85 V vs the reversible hydrogen electrode and better OER activity with an overpotential of 0.29 V at the current density of 10 mA cm               −2               . This study provides insights into the development of effective oxygen‐involving electrocatalysts with bifunctional metal active centers coordinated by both nitrogen and oxygen atoms.","2022-06","2026-01-06 17:11:15","2026-01-08 04:53:29","2026-01-07 15:51:22","2200763","","23","32","","Adv Funct Materials","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\2NQ9R7EA\Zhang 等 - 2022 - Oxygen‐Rich Cobalt–Nitrogen–Carbon Porous Nanosheets for Bifunctional Oxygen Electrocatalysis.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
