"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"F88A36YU","journalArticle","2023","Liu, Yi; Cheng, Lianrui; Huang, Yi; Yang, Yuting; Rao, Xianfa; Zhou, Shuqing; Taylor Isimjan, Tayirjan; Yang, Xiulin","Electronic Modulation and Mechanistic Study of Ru‐Decorated Porous Cu‐Rich Cuprous Oxide for Robust Alkaline Hydrogen Oxidation and Evolution Reactions","ChemSusChem","","1864-5631, 1864-564X","10.1002/cssc.202202113","https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/cssc.202202113","Abstract                            Rational design of high‐efficiency and viable electrocatalysts is essential in overcoming the bottleneck of sluggish alkaline hydrogen oxidation/evolution reaction (HOR/HER) kinetics. In this study, a metal‐organic framework‐derived strategy for constructing a Pt‐free catalyst with Ru clusters anchored on porous Cu−Cu               2               O@C is proposed. The designed Ru/Cu−Cu               2               O@C exhibits superior HOR performance, with a mass activity of 2.7 mA                               at 50 mV, which is about 24 times higher than that of state‐of‐the‐art Pt/C (0.11 mA                               ). Significantly, Ru/Cu−Cu               2               O@C also displays impressive HER performance by generating 26 mV at 10 mA cm               −2               , which exceeds the majority of documented Ru‐based electrocatalysts. Systematic characterization and density functional theory (DFT) calculations reveal that efficient electron transfer between Ru and Cu species results in an attenuated hydrogen binding energy (HBE) of Ru and an enhanced hydroxy binding energy (OHBE) of Cu               2               O, together with an optimized H               2               O adsorption energy with Cu               2               O as the H               2               O*‐capturing site, which jointly facilitates HOR and HER kinetics.","2023-05-05","2026-01-07 12:35:45","2026-01-07 12:35:45","2026-01-07 12:35:45","e202202113","","9","16","","ChemSusChem","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\A4D598WR\Liu 等 - 2023 - Electronic Modulation and Mechanistic Study of Ru‐Decorated Porous Cu‐Rich Cuprous Oxide for Robust.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I3K9XCWF","journalArticle","2019","Yang, Fulin; Bao, Xi; Li, Peng; Wang, Xuewei; Cheng, Gongzhen; Chen, Shengli; Luo, Wei","Boosting Hydrogen Oxidation Activity of Ni in Alkaline Media through Oxygen‐Vacancy‐Rich CeO<sub>2</sub> /Ni Heterostructures","Angewandte Chemie","","0044-8249, 1521-3757","10.1002/ange.201908194","https://onlinelibrary.wiley.com/doi/10.1002/ange.201908194","Abstract                            The search for highly efficient platinum group metal (PGM)‐free electrocatalysts for the hydrogen oxidation reaction (HOR) in alkaline electrolytes remains a great challenge in the development of alkaline exchange membrane fuel cells (AEMFCs). Here we report the synthesis of an oxygen‐vacancy‐rich CeO               2               /Ni heterostructure and its remarkable HOR performance in alkaline media. Experimental results and density functional theory (DFT) calculations indicate the electron transfer between CeO               2               and Ni could lead to thermoneutral adsorption free energies of H* (Δ               G               H*               ). This, together with the promoted OH* adsorption strength derived from the abundance of oxygen vacancies in the CeO               2               species, contributes to the excellent HOR performance with the exchange current density and mass activity of 0.038 mA cm               Ni               −2               and 12.28 mA mg               Ni               −1               , respectively. This presents a new benchmark for PGM‐free alkaline HOR and opens a new avenue toward the rational design of high‐performance PGM‐free electrocatalysts for alkaline HOR.","2019-10","2026-01-07 12:28:15","2026-01-08 03:58:12","2026-01-07 12:35:56","14317-14321","","40","131","","Angewandte Chemie","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\WZSBRVS5\Yang 等 - 2019 - Boosting Hydrogen Oxidation Activity of Ni in Alkaline Media through Oxygen‐Vacancy‐Rich CeO2.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DLA2SAJ7","journalArticle","2023","Zhang, Juntao; Cao, Maofeng; Li, Xiaotong; Xu, Yong; Zhao, Wei; Chen, Ligang; Chang, Yu‐Chung; Pao, Chih‐Wen; Hu, Zhiwei; Huang, Xiaoqing","Kinetic‐Modulated Crystal Phase of Ru for Hydrogen Oxidation","Small","","1613-6810, 1613-6829","10.1002/smll.202207038","https://onlinelibrary.wiley.com/doi/10.1002/smll.202207038","Abstract                            Crystal‐phase‐engineering provides a powerful strategy for regulating the catalytic performance yet remains great challenge. Herein, the kinetic‐modulated crystal‐phase‐control of Ru nanosheet assemblies (Ru NAs) is demonstrated by simply altering the concentration of citric acid (CA). Detailed experimental results reveal that high concentration of CA retards the growth kinetics and thus leads to the formation of metastable face‐centered cubic (fcc) Ru NAs, while low concentration of CA results in the fast growth kinetics and the preferential formation of Ru NAs with stable hexagonal close packed (hcp) phase. Moreover, Ru NAs with different phases are used as catalyst for hydrogen oxidation reaction (HOR) to evaluate the effects of crystal phase on catalytic performance. Impressively, Ru NAs with fcc phase display a mass activity of 2.75 A mg               Ru               −1               at 50 mV, which is much higher than those of Ru NAs with fcc/hcp (1.02 A mg               Ru               −1               ) and hcp (0.74 A mg               Ru               −1               ) phases. Theoretical calculations show that fcc Ru NAs display weaker adsorption toward               *               H and lower energy barrier toward the rate‐determining step (RDS) during HOR. This work provides a facile strategy for regulating the crystal phase of Ru nanocrystals, which may attract rapid interests of researchers in materials, chemistry, and catalysis.","2023-05","2026-01-07 12:36:06","2026-01-07 12:36:06","2026-01-07 12:36:06","2207038","","19","19","","Small","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\964PQ9WH\Zhang 等 - 2023 - Kinetic‐Modulated Crystal Phase of Ru for Hydrogen Oxidation.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L9WEQ5PI","journalArticle","2025","He, Keyi; Wei, Shuangying; Zhou, Qian; Zhang, Yong; Li, Dongyang; Liu, Yilin; Cai, Weiwei; Yu, Fang; Zhou, Haiqing","Atomically Modulating Metal‐Support Interactions by Isolated Co‐N<sub>4</sub> Sites for Efficient Hydrogen Oxidation Catalysis","Advanced Functional Materials","","1616-301X, 1616-3028","10.1002/adfm.202419609","https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202419609","Abstract                            Supported metal electrocatalysts with appropriate metal‐support interactions (MSIs) show great potential for heterogeneous catalysis, however, precisely tuning the interactions at an atomic level remains a significant challenge. In this work, single‐atom Co‐N               4               sites are introduced to tailor the interfaces between PtIr alloy clusters and carbonaceous substrates, thereby establishing highly active and stable catalysts toward hydrogen oxidation reaction (HOR) in alkaline electrolytes and realizing atomically MSIs modulation. The experimental and theoretical results unveil that the formation of robust MSIs at the interfaces with the incorporation of Co single atoms is evidenced by the increased coordination number of Pt‐N/C, which effectively optimizes the adsorption behaviors of H               ad               on Pt/Ir atoms and also tightly immobilizes PtIr clusters on the supports. The incorporation of isolated Co‐N               4               sites greatly reduces the energy barrier of the rate‐determining Volmer step, thereby accelerating the HOR reaction kinetics in alkaline electrolytes. Consequently, the optimal PtIr‐Co               0.05               NC catalysts exhibit exceptional HOR activity with an exchange current density up to 13.1 mA cm               −2               and a kinetics current density of 28.8 mA cm               −2               at 50 mV in 0.1                m               KOH. Furthermore, the PtIr‐Co               0.05               NC electrocatalyst delivers negligible activity degradation due to the confinement effect of Co‐functionalized carbon supports on PtIr clusters.","2025-07","2026-01-07 12:36:16","2026-01-07 12:36:16","2026-01-07 12:36:16","2419609","","27","35","","Adv Funct Materials","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\L5B7LYNW\He 等 - 2025 - Atomically Modulating Metal‐Support Interactions by Isolated Co‐N4 Sites for Efficient Hy.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FX5XBMJ9","journalArticle","2023","Patil, Rituja B.; Kaur, Manjodh; House, Stephen D.; Kavalsky, Lance; Hu, Keda; Zhong, Shirley; Krishnamurthy, Dilip; Viswanathan, Venkatasubramanian; Yang, Judith; Yan, Yushan; Lattimer, Judith; McKone, James R.","Reversible alkaline hydrogen evolution and oxidation reactions using Ni–Mo catalysts supported on carbon","Energy Advances","","2753-1457","10.1039/D3YA00140G","https://xlink.rsc.org/?DOI=D3YA00140G","Carbon-supported Ni–Mo composites catalyze alkaline hydrogen evolution and oxidation with negligible onset overpotential. Electrolyzers using Ni–Mo cathodes perform comparably to Pt–Ru cathodes, but oxidative instability limits fuel cell operation.           ,                             Coupling water electrolysis and fuel cell energy conversion is an attractive strategy for long-duration energy storage. This mode of operation depends on the ability to reversibly catalyze hydrogen evolution and oxidation, and ideally using nonprecious catalyst materials. Here we report the synthesis of Ni–Mo catalyst composites supported on oxidized Vulcan carbon (Ni–Mo/oC) and demonstrate the ability to catalyze reversible hydrogen evolution and oxidation. For the hydrogen evolution reaction, we observed mass-specific activities exceeding 80 mA mg               −1               at 100 mV overpotential, and measurements using hydroxide exchange membrane electrode assemblies yielded full cell voltages that were only ∼100 mV larger for Ni–Mo/oC cathodes than for Pt–Ru/C cathodes at current densities exceeding 1 A cm               −2               . For hydrogen oxidation, Ni–Mo/oC films required <50 mV overpotential to achieve half the maximum anodic current density, but activity at larger overpotentials was limited by internal mass transfer and oxidative instability. Nonetheless, estimates of the mass-specific exchange current for Ni–Mo/oC from micropolarization measurements showed its hydrogen evolution/oxidation activity is within 1 order of magnitude of commercial Pt/C. Density functional theory calculations helped shed light on the high activity of Ni–Mo composites, where the addition of Mo leads to surface sites with weaker H-binding energies than pure Ni. These calculations further suggest that increasing the Mo content in the subsurface of the catalyst would result in still higher activity, but oxidative instability remains a significant impediment to high performance for hydrogen oxidation.","2023","2026-01-07 12:28:41","2026-01-08 03:58:12","2026-01-07 12:36:22","1500-1511","","9","2","","Energy Adv.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\7V2726DM\Patil 等 - 2023 - Reversible alkaline hydrogen evolution and oxidation reactions using Ni–Mo catalysts supported on ca.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UGMA5H8M","journalArticle","2021","Zhang, Junming; Qu, Ximing; Shen, Linfan; Li, Guang; Zhang, Tianen; Zheng, Jinhong; Ji, Lifei; Yan, Wei; Han, Yu; Cheng, Xiaoyang; Jiang, Yanxia; Sun, Shigang","Engineering the Near‐Surface of PtRu<sub>3</sub> Nanoparticles to Improve Hydrogen Oxidation Activity in Alkaline Electrolyte","Small","","1613-6810, 1613-6829","10.1002/smll.202006698","https://onlinelibrary.wiley.com/doi/10.1002/smll.202006698","Abstract                            Tailoring the near‐surface composition of Pt‐based alloy can optimize the surface chemical properties of a nanocatalyst and further improve the sluggish H               2               electrooxidation performance in an alkaline electrolyte. However, the construction of alloy nanomaterials with a precise near‐surface composition and smaller particle size still needs to overcome huge obstacles. Herein, ultra‐small PtRu               3               binary nanoparticles (<2 nm) evenly distributed on porous carbon (PtRu               3               /PC), with different near‐surface atomic compositions (Pt‐increased and Ru‐increased), are successfully synthesized. XPS characterizations and electrochemical test confirm the transformation of a near‐surface atomic composition after annealing PtRu               3               /PC‐300 alloy; when annealing in CO atmosphere, forming the Pt‐increased near‐surface structure (500 °C), while the Ru‐increased near‐surface structure appears in an Ar heat treatment process (700 °C). Furthermore, three PtRu               3               /PC nanocatalysts all weaken the hydrogen binding strength relative to the Pt/PC. Remarkably, the Ru‐increased nanocatalyst exhibits up to 38.8‐fold and 9.2‐fold HOR improvement in mass activity and exchange current density, compared with the Pt/PC counterpart, respectively. CO‐stripping voltammetry tests demonstrate the anti‐CO poisoning ability of nanocatalysts, in the sequence of Ru‐increased ≥ PtRu               3               /PC‐300 > Pt‐increased > Pt/PC. From the perspective of engineering a near‐surface structure, this study may open up a new route for the development of high‐efficiency electrocatalysts with a strong electronic effect and oxophilic effect.","2021-02","2026-01-07 12:28:55","2026-01-08 03:58:13","2026-01-07 12:36:59","2006698","","6","17","","Small","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\XQ627KMG\Zhang 等 - 2021 - Engineering the Near‐Surface of PtRu3 Nanoparticles to Improve Hydrogen Oxidation Activit.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67YL4AH3","journalArticle","2025","Zhao, Lei; Ouyang, Bo; Yang, Yisong; Li, Jingtao; Xu, Kun","Crystal‐Phase Engineering of Iridium‐Embedded Tungsten for Hydrogen Oxidation Electrocatalysis","Advanced Functional Materials","","1616-301X, 1616-3028","10.1002/adfm.202420633","https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202420633","Abstract                            Understanding the phase structure‐dependent catalytic performance is of great significance for the investigation of advanced electrocatalysts. At present, research in phase engineering of metal materials for electrocatalysis predominantly concentrates on the iron group, platinum group, and coinage group metals with A1‐, A2‐, and A3‐ type structures. However, the investigation of metal phase engineering beyond the above metal group with other types of structures for electrocatalysis is still poorly explored. Herein, using tungsten as a substrate to support iridium, it is shown that iridium‐embedded tungsten with diverse crystal phase structure (referred to as Ir/α‐W for A2‐type structure and Ir/β‐W for A‐15 type structure) exhibits distinct catalytic activity for hydrogen oxidation reactions (HOR) in alkaline medium. Notably, the mass‐normalized exchange current density (j               0, m               ) of noble metal iridium in Ir/α‐W (518.3 A g               −1               Ir               ) is ≈1.8 times and 16.4 times higher than that of Ir/β‐W and Ir/C, respectively. In‐depth mechanistic studies suggest that the enhanced HOR performance on Ir/α‐W is attributed to the enhanced connectivity of the H‐bond network as well as the synergistic optimization of the adsorption binding energies of H and OH intermediate species. This study can inspire more scientific interest on the exploration of metal phase engineering for electrocatalysis.","2025-06","2026-01-07 12:37:03","2026-01-07 12:37:03","2026-01-07 12:37:03","2420633","","24","35","","Adv Funct Materials","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\M6XA9PMD\Zhao 等 - 2025 - Crystal‐Phase Engineering of Iridium‐Embedded Tungsten for Hydrogen Oxidation Electrocatalysis.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MW9AAIRT","journalArticle","2021","Yang, Yuting; Shao, Xue; Zhou, Shuqing; Yan, Puxuan; Isimjan, Tayirjan Taylor; Yang, Xiulin","Interfacial Electronic Coupling of NC@WO<sub>3</sub> ‐W<sub>2</sub> C Decorated Ru Clusters as a Reversible Catalyst toward Electrocatalytic Hydrogen Oxidation and Evolution Reactions","ChemSusChem","","1864-5631, 1864-564X","10.1002/cssc.202100893","https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/cssc.202100893","Abstract                            Designing a bifunctional catalyst for hydrogen oxidation reaction (HOR) and hydrogen evolution reaction (HER) is significant toward developing sustainable hydrogen‐electric conversion systems. Herein, a cost‐effective bifunctional catalyst, Ru/N‐doped Carbon@WO               3               ‐W               2               C (Ru/NC@WOC), was developed via co‐precipitation and polyol reduction. Ru/NC@WOC showed superior HOR/HER activity in alkaline solution in comparison with commercial Pt/C. HOR electrochemical tests showed that the mass activity at 0.05 V (1.96                               ) and exchange‐current density were 7.5 and 1.2 times that of Pt/C. Additionality, Ru/NC@WOC exhibited up 30‐fold HOR activity in mass activity compared with benchmark Ru/C. Moreover, it also displayed exceptional electrocatalytic HER with overpotentials of 31 mV at 10 mA cm               −2               and 119 mV at 100 mA cm               −2               , surpassing Pt/C, benchmark Ru/C, and most of the previously reported electrocatalysts. The outstanding catalytic activity of Ru/NC@WOC probably arises from the synergy between Ru and NC@WOC matrix, suitable hydrogen binding energy, and highly conductive substrate. Thus, this work may pave a new avenue to fabricate low‐cost bifunctional HOR/HER catalysts for alkaline fuel cells and water electrolyzer.","2021-07-22","2026-01-07 12:29:08","2026-01-08 03:58:14","2026-01-07 12:37:07","2992-3000","","14","14","","ChemSusChem","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\N3C44FLK\Yang 等 - 2021 - Interfacial Electronic Coupling of NC@WO3 ‐W2 C Decorated Ru Clusters as a Rev.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DUVIU6H6","journalArticle","2025","Zhang, Xiaojuan; Wang, Chunchang; Cao, Wenjun; Zhu, Qingqing; Cheng, Chao; Zheng, Jun; Zhang, Haijuan; Guo, Youming; Huang, Shouguo; Yu, Yi; Ge, Binghui; Song, Dongsheng; Fan, Yameng; Cheng, Zhenxiang","Ru Single Atoms Anchored on Oxygen‐Vacancy‐Rich ZrO<sub>2‐x</sub> /C for Synergistically Enhanced Hydrogen Oxidation","Advanced Science","","2198-3844, 2198-3844","10.1002/advs.202413569","https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202413569","Abstract                            The hydrogen oxidation reaction (HOR) in alkaline media is pivotal for the advancement of anion exchange membrane fuel cells (AEMFCs), and the development of single‐atom catalysts offers a promising solution for creating cost‐effective, highly efficient HOR catalysts. Although the transition from nanoparticle to single‐atom catalysts enhances catalytic activity, the stability of these single‐atom sites remains a significant challenge. In this study, a highly active and stable alkaline HOR catalyst is successfully designed by incorporating Ru atoms into ZrO               2‐x               /C nanoparticles, forming the single atoms catalyst Ru‐SA‐ZrO               2‐x               /C. The catalyst exhibits an outstanding mass activity of 6789.4 mA mg               Ru               −1               at 50 mV, surpassing the Ru/C catalyst by 67 fold and the commercial Pt/C catalyst by 42.5 fold. Density functional theory (DFT) simulations reveal that the integration of Ru atoms into ZrO               2‐x               /C optimizes both the hydrogen bonding energy (HBE) and hydroxyl binding energy (OHBE), reducing the toxicity of Ru sites. This research opens a new pathway for the precise design of single‐atom and metal nanoparticle hybrids, offering a promising direction for developing highly active electrocatalysts for alkaline HOR applications.","2025-05","2026-01-07 12:37:12","2026-01-07 12:37:12","2026-01-07 12:37:12","2413569","","18","12","","Advanced Science","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\GDDTT6XF\Zhang 等 - 2025 - Ru Single Atoms Anchored on Oxygen‐Vacancy‐Rich ZrO2‐x C for Synergistically Enhanced Hy.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V6F2U337","journalArticle","2023","Qiu, Ziming; Li, Yong; Gao, Yidan; Meng, Zhenyang; Sun, Yangyang; Bai, Yang; Suen, Nian‐Tzu; Chen, Hsiao‐Chien; Pi, Yecan; Pang, Huan","2D MOF‐assisted Pyrolysis‐displacement‐alloying Synthesis of High‐entropy Alloy Nanoparticles Library for Efficient Electrocatalytic Hydrogen Oxidation","Angewandte Chemie","","0044-8249, 1521-3757","10.1002/ange.202306881","https://onlinelibrary.wiley.com/doi/10.1002/ange.202306881","Abstract                            Multimetallic alloy nanoparticles (NPs) have received considerable attention in various applications due to their compositional variability and exceptional properties. However, the complexity of both the general synthesis and structure–activity relationships remain the long‐standing challenges in this field. Herein, we report a versatile 2D MOF‐assisted pyrolysis‐displacement‐alloying route to successfully synthesize a series of binary, ternary and even high‐entropy NPs that are uniformly dispersed on porous nitrogen‐doped carbon nanosheets (PNC NSs). As a proof of utility, the obtained Co               0.2               Ru               0.7               Pt               0.1               /PNC NSs exhibits apparent hydrogen oxidation activity and durability with a record‐high mass specific kinetic current of 1.84 A mg               −1               at the overpotential of 50 mV, which is approximately 11.5 times higher than that of the Pt benchmark. Both experimental and theoretical studies reveal that the addition of Pt engenders a phase transition in CoRu alloys from hexagonal close‐packed (               hcp               ) to face‐centered cubic (               fcc               ) structure. The elevated reactivity of the resulted ternary alloy can be attributed to the optimized adsorption of hydrogen intermediate and the decreased reaction barrier for water formation. This study opens a new avenue for the development of highly efficient alloy NPs with various compositions and functions.","2023-08-14","2026-01-07 12:37:20","2026-01-07 12:37:20","2026-01-07 12:37:20","e202306881","","33","135","","Angewandte Chemie","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\XIIR6GLI\Qiu 等 - 2023 - 2D MOF‐assisted Pyrolysis‐displacement‐alloying Synthesis of High‐entropy Alloy Nanoparticles Librar.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87ZN4KL4","journalArticle","2023","Sun, Hongming; Li, Cha; Yang, Le; Han, Yixuan; Yu, Xueying; Li, Cheng-Peng; Zhang, Zhihong; Yan, Zhenhua; Cheng, Fangyi; Du, Miao","Directional electronic tuning of Ni nanoparticles by interfacial oxygen bridging of support for catalyzing alkaline hydrogen oxidation","Proceedings of the National Academy of Sciences","","0027-8424, 1091-6490","10.1073/pnas.2308035120","https://pnas.org/doi/10.1073/pnas.2308035120","Metallic nickel (Ni) is a promising candidate to substitute Pt-based catalysts for hydrogen oxidation reaction (HOR), but huge challenges still exist in precise modulation of the electronic structure to boost the electrocatalytic performances. Herein, we present the use of single-layer Ti               3               C               2               T               x               MXene to deliberately tailor the electronic structure of Ni nanoparticles via interfacial oxygen bridges, which affords Ni/Ti               3               C               2               T               x               electrocatalyst with exceptional performances for HOR in an alkaline medium. Remarkably, it shows a high kinetic current of 16.39 mA cm               disk               –2               at the overpotential of 50 mV for HOR [78 and 2.7 times higher than that of metallic Ni and Pt/C (20%), respectively], also with good durability and CO antipoisoning ability (1,000 ppm) that are not available for conventional Pt/C (20%) catalyst. The ultrahigh conductivity of single-layer Ti               3               C               2               T               x               provides fast transmission of electrons for Ni nanoparticles, of which the uniform and small sizes endow them with high-density active sites. Further, the terminated -O/-OH functional groups on Ti               3               C               2               T               x               directionally capture electrons from Ni nanoparticles via interfacial Ni–O bridges, leading to obvious electronic polarization. This could enhance the Ni               ds               –O               2p               interaction and weaken Ni               ds               –H               1s               interaction of Ni sites in Ni/Ti               3               C               2               T               x               enabling a suitable H-/OH-binding energy and thus enhancing the HOR activity.","2023-11-07","2026-01-07 12:37:25","2026-01-07 12:37:25","2026-01-07 12:37:25","e2308035120","","45","120","","Proc. Natl. Acad. Sci. U.S.A.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\UXUGNHER\Sun 等 - 2023 - Directional electronic tuning of Ni nanoparticles by interfacial oxygen bridging of support for cata.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DFKJDYDM","journalArticle","2025","Chen, Yuzhu; She, Jiajun; Wang, Zizhun; Li, Wenwen; Liu, Fuxi; Liang, Qing; Song, Kexin; Jiang, Zhou; Zou, Xu; Zhang, Wei; Zheng, Weitao","Reversing Pt/C Degradation Via Ni(OH)<sub>2</sub> ‐Wrapping Induced Spreading of Electric Field for Alkaline Hydrogen Evolution Reaction","Angewandte Chemie","","0044-8249, 1521-3757","10.1002/ange.202509268","https://onlinelibrary.wiley.com/doi/10.1002/ange.202509268","Abstract                            Low mass activity due to unfavorable water dissociation and insufficient stability are two primary challenges for Pt catalysts. Herein, we find that the specific adsorption of solvent molecules in the inner Helmholtz plane (IHP) leads to local environmental degradation in the Pt/C catalyst. So, we propose an encapsulation‐confined strategy, by which a poriferous Ni(OH)               2               on Pt nanocages (thereafter Pt/Ni(OH)               2               ) was spatially wrapped to regulate charge transfer. As the heterogeneous interface enables spreading the surface electric field, the wrapped Ni(OH)               2               layer not only optimizes the proton‐coupled electron dynamics but also stabilizes the Pt sites via undifferentiated adsorption of solvent molecules in the IHP, as demonstrated by using identical location transmission electron microscopy (IL‐TEM). Consequently, the Pt/Ni(OH)               2               (11.85 mA/mg               Pt               at an overpotential of 70 mV) achieves an excellent mass activity of 12.74 times higher than the commercial Pt/C and long‐term durability in 1 M KOH. Our work has gained insights into the architecture of microenvironments‐involved interfaces.","2025-09-22","2026-01-07 12:37:30","2026-01-07 12:37:30","2026-01-07 12:37:30","e202509268","","39","137","","Angewandte Chemie","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\FBI42WP4\Chen 等 - 2025 - Reversing PtC Degradation Via Ni(OH)2 ‐Wrapping Induced Spreading of Electric Field for.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H43NYNVB","journalArticle","2025","Zhang, Yunlong; Yang, Yang; Meng, Pin; Yang, Jiahe; Shi, Hongda; Chen, Xingyan; Lin, Xi; Fan, Dingge; Chen, Siyan; Wang, Dongdong; Chen, Qianwang","Core‐Shell Structure of Ni<sub>17</sub> W<sub>3</sub> @W Induced High Intrinsic Activity and Stability for Alkaline Hydrogen Oxidation","Small","","1613-6810, 1613-6829","10.1002/smll.202506274","https://onlinelibrary.wiley.com/doi/10.1002/smll.202506274","Abstract                            Hydrogen energy has attracted considerable attention due to its zero emissions and high conversion efficiency. However, the sluggish anodic kinetics in anion exchange membrane fuel cells (AEMFCs) necessitate the use of high‐load platinum‐group metal (PGM) catalysts, significantly increasing system cost. Herein, a nickel‐based electrocatalyst of Ni               17               W               3               @W with a unique core‐shell structure is reported, which exhibits outstanding intrinsic activity with an electrochemical surface area‐normalized exchange current density of 0.072 mA cm               Ni               −2               . Compared to commercial Pt/C, Ni               17               W               3               @W also demonstrates superior CO tolerance and long‐term operational stability. X‐ray absorption spectroscopy and ultraviolet photoelectron spectroscopy reveal an increased valence state of Ni in Ni               17               W               3               @W, leading to a downshift of d‐band center and a corresponding decrease in hydrogen binding energy. In situ surface enhanced infrared absorption spectroscopy confirms that the W shell optimizes the interfacial water structure, enhancing the hydrogen‐bonding network and further promoting the hydrogen oxidation reaction. Moreover, the porous W shell serves as a protective barrier, effectively preventing oxidation of the Ni               17               W               3               core and ensuring long‐term catalyst durability. This work offers valuable insights for the rational design of high‐performance non‐PGM anode catalysts in AEMFCs.","2025-10","2026-01-07 12:37:34","2026-01-07 12:37:34","2026-01-07 12:37:34","e06274","","39","21","","Small","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\Administrator\Zotero\storage\P82B7VJI\Zhang 等 - 2025 - Core‐Shell Structure of Ni17 W3 @W Induced High Intrinsic Activity and Stabili.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
